trade_date,inflation_rate,interest_rate,real_interest_rate,inflation_trend,interest_rate_trend,macro_environment
2020-08-17,6.37,5.47,-0.9000000000000004,0.0,0.009999999999999787,Loose
2020-08-18,6.37,5.46,-0.9100000000000001,0.0,-0.009999999999999787,Loose
2020-08-19,6.37,5.48,-0.8899999999999997,0.0,0.020000000000000462,Loose
2020-08-20,6.35,5.48,-0.8699999999999992,-0.020000000000000462,0.0,Loose
2020-08-21,6.35,5.5,-0.8499999999999996,0.0,0.019999999999999574,Loose
2020-08-24,6.37,5.48,-0.8899999999999997,0.020000000000000462,-0.019999999999999574,Loose
2020-08-25,6.33,5.47,-0.8600000000000003,-0.040000000000000036,-0.010000000000000675,Loose
2020-08-26,6.31,5.47,-0.8399999999999999,-0.020000000000000462,0.0,Loose
2020-08-27,6.3,5.46,-0.8399999999999999,-0.009999999999999787,-0.009999999999999787,Loose
2020-08-28,6.3,5.48,-0.8199999999999994,0.0,0.020000000000000462,Loose
2020-08-31,6.3,5.46,-0.8399999999999999,0.0,-0.020000000000000462,Loose
2020-09-01,6.31,5.46,-0.8499999999999996,0.009999999999999787,0.0,Loose
2020-09-02,6.32,5.46,-0.8600000000000003,0.010000000000000675,0.0,Loose
2020-09-03,6.31,5.47,-0.8399999999999999,-0.010000000000000675,0.009999999999999787,Loose
2020-09-04,6.32,5.49,-0.8300000000000001,0.010000000000000675,0.020000000000000462,Loose
2020-09-07,6.33,5.48,-0.8499999999999996,0.009999999999999787,-0.009999999999999787,Loose
2020-09-08,6.34,5.49,-0.8499999999999996,0.009999999999999787,0.009999999999999787,Loose
2020-09-09,6.33,5.48,-0.8499999999999996,-0.009999999999999787,-0.009999999999999787,Loose
2020-09-10,6.33,5.49,-0.8399999999999999,0.0,0.009999999999999787,Loose
2020-09-11,6.34,5.48,-0.8599999999999994,0.009999999999999787,-0.009999999999999787,Loose
2020-09-14,6.34,5.49,-0.8499999999999996,0.0,0.009999999999999787,Loose
2020-09-15,6.35,5.49,-0.8599999999999994,0.009999999999999787,0.0,Loose
2020-09-16,6.33,5.48,-0.8499999999999996,-0.019999999999999574,-0.009999999999999787,Loose
2020-09-17,6.34,5.49,-0.8499999999999996,0.009999999999999787,0.009999999999999787,Loose
2020-09-18,6.34,5.5,-0.8399999999999999,0.0,0.009999999999999787,Loose
2020-09-21,6.31,5.51,-0.7999999999999998,-0.03000000000000025,0.009999999999999787,Loose
2020-09-22,6.33,5.51,-0.8200000000000003,0.020000000000000462,0.0,Loose
2020-09-23,6.32,5.53,-0.79,-0.009999999999999787,0.020000000000000462,Loose
2020-09-24,6.33,5.53,-0.7999999999999998,0.009999999999999787,0.0,Loose
2020-09-25,6.31,5.51,-0.7999999999999998,-0.020000000000000462,-0.020000000000000462,Loose
2020-09-28,6.3,5.49,-0.8099999999999996,-0.009999999999999787,-0.019999999999999574,Loose
2020-09-29,6.31,5.49,-0.8199999999999994,0.009999999999999787,0.0,Loose
2020-09-30,6.29,5.48,-0.8099999999999996,-0.019999999999999574,-0.009999999999999787,Loose
2020-10-01,6.27,5.48,-0.7899999999999991,-0.020000000000000462,0.0,Loose
2020-10-02,6.24,5.47,-0.7700000000000005,-0.02999999999999936,-0.010000000000000675,Loose
2020-10-05,6.21,5.48,-0.7299999999999995,-0.03000000000000025,0.010000000000000675,Loose
2020-10-06,6.21,5.48,-0.7299999999999995,0.0,0.0,Loose
2020-10-07,6.2,5.46,-0.7400000000000002,-0.009999999999999787,-0.020000000000000462,Loose
2020-10-08,6.24,5.45,-0.79,0.040000000000000036,-0.009999999999999787,Loose
2020-10-09,6.23,5.47,-0.7600000000000007,-0.009999999999999787,0.019999999999999574,Loose
2020-10-12,6.27,5.48,-0.7899999999999991,0.03999999999999915,0.010000000000000675,Loose
2020-10-13,6.26,5.45,-0.8099999999999996,-0.009999999999999787,-0.03000000000000025,Loose
2020-10-14,6.26,5.5,-0.7599999999999998,0.0,0.04999999999999982,Loose
2020-10-15,6.23,5.52,-0.7100000000000009,-0.02999999999999936,0.019999999999999574,Loose
2020-10-16,6.25,5.49,-0.7599999999999998,0.019999999999999574,-0.02999999999999936,Loose
2020-10-19,6.23,5.48,-0.75,-0.019999999999999574,-0.009999999999999787,Loose
2020-10-20,6.21,5.47,-0.7400000000000002,-0.020000000000000462,-0.010000000000000675,Loose
2020-10-21,6.22,5.46,-0.7599999999999998,0.009999999999999787,-0.009999999999999787,Loose
2020-10-22,6.19,5.45,-0.7400000000000002,-0.02999999999999936,-0.009999999999999787,Loose
2020-10-23,6.17,5.48,-0.6899999999999995,-0.020000000000000462,0.03000000000000025,Loose
2020-10-26,6.18,5.49,-0.6899999999999995,0.009999999999999787,0.009999999999999787,Loose
2020-10-27,6.18,5.5,-0.6799999999999997,0.0,0.009999999999999787,Loose
2020-10-28,6.19,5.53,-0.6600000000000001,0.010000000000000675,0.03000000000000025,Loose
2020-10-29,6.16,5.53,-0.6299999999999999,-0.03000000000000025,0.0,Loose
2020-10-30,6.15,5.52,-0.6300000000000008,-0.009999999999999787,-0.010000000000000675,Loose
2020-11-02,6.14,5.53,-0.6099999999999994,-0.010000000000000675,0.010000000000000675,Loose
2020-11-03,6.14,5.53,-0.6099999999999994,0.0,0.0,Loose
2020-11-04,6.14,5.53,-0.6099999999999994,0.0,0.0,Loose
2020-11-05,6.14,5.56,-0.5800000000000001,0.0,0.02999999999999936,Loose
2020-11-06,6.17,5.55,-0.6200000000000001,0.03000000000000025,-0.009999999999999787,Loose
2020-11-09,6.15,5.56,-0.5900000000000007,-0.019999999999999574,0.009999999999999787,Loose
2020-11-10,6.17,5.59,-0.5800000000000001,0.019999999999999574,0.03000000000000025,Loose
2020-11-11,6.17,5.59,-0.5800000000000001,0.0,0.0,Loose
2020-11-12,6.16,5.57,-0.5899999999999999,-0.009999999999999787,-0.019999999999999574,Loose
2020-11-13,6.14,5.56,-0.5800000000000001,-0.020000000000000462,-0.010000000000000675,Loose
2020-11-16,6.13,5.56,-0.5700000000000003,-0.009999999999999787,0.0,Loose
2020-11-17,6.14,5.54,-0.5999999999999996,0.009999999999999787,-0.019999999999999574,Loose
2020-11-18,6.14,5.53,-0.6099999999999994,0.0,-0.009999999999999787,Loose
2020-11-19,6.12,5.52,-0.6000000000000005,-0.019999999999999574,-0.010000000000000675,Loose
2020-11-20,6.11,5.53,-0.5800000000000001,-0.009999999999999787,0.010000000000000675,Loose
2020-11-23,6.11,5.53,-0.5800000000000001,0.0,0.0,Loose
2020-11-24,6.11,5.53,-0.5800000000000001,0.0,0.0,Loose
2020-11-25,6.1,5.54,-0.5599999999999996,-0.010000000000000675,0.009999999999999787,Loose
2020-11-26,6.11,5.55,-0.5600000000000005,0.010000000000000675,0.009999999999999787,Loose
2020-11-27,6.09,5.6,-0.4900000000000002,-0.020000000000000462,0.04999999999999982,Loose
2020-11-30,6.1,5.62,-0.47999999999999954,0.009999999999999787,0.020000000000000462,Loose
2020-12-01,6.11,5.66,-0.4500000000000002,0.010000000000000675,0.040000000000000036,Loose
2020-12-02,6.14,5.68,-0.45999999999999996,0.02999999999999936,0.019999999999999574,Loose
2020-12-03,6.15,5.67,-0.4800000000000004,0.010000000000000675,-0.009999999999999787,Loose
2020-12-04,6.14,5.67,-0.46999999999999975,-0.010000000000000675,0.0,Loose
2020-12-07,6.14,5.66,-0.47999999999999954,0.0,-0.009999999999999787,Loose
2020-12-08,6.12,5.63,-0.4900000000000002,-0.019999999999999574,-0.03000000000000025,Loose
2020-12-09,6.13,5.61,-0.5199999999999996,0.009999999999999787,-0.019999999999999574,Loose
2020-12-10,6.17,5.62,-0.5499999999999998,0.040000000000000036,0.009999999999999787,Loose
2020-12-11,6.16,5.62,-0.54,-0.009999999999999787,0.0,Loose
2020-12-14,6.18,5.61,-0.5699999999999994,0.019999999999999574,-0.009999999999999787,Loose
2020-12-15,6.19,5.6,-0.5900000000000007,0.010000000000000675,-0.010000000000000675,Loose
2020-12-16,6.19,5.59,-0.6000000000000005,0.0,-0.009999999999999787,Loose
2020-12-17,6.18,5.58,-0.5999999999999996,-0.010000000000000675,-0.009999999999999787,Loose
2020-12-18,6.21,5.59,-0.6200000000000001,0.03000000000000025,0.009999999999999787,Loose
2020-12-21,6.21,5.58,-0.6299999999999999,0.0,-0.009999999999999787,Loose
2020-12-22,6.24,5.58,-0.6600000000000001,0.03000000000000025,0.0,Loose
2020-12-23,6.27,5.57,-0.6999999999999993,0.02999999999999936,-0.009999999999999787,Loose
2020-12-24,6.27,5.58,-0.6899999999999995,0.0,0.009999999999999787,Loose
2020-12-25,6.28,5.58,-0.7000000000000002,0.010000000000000675,0.0,Loose
2020-12-28,6.32,5.6,-0.7200000000000006,0.040000000000000036,0.019999999999999574,Loose
2020-12-29,6.31,5.6,-0.71,-0.010000000000000675,0.0,Loose
2020-12-30,6.34,5.57,-0.7699999999999996,0.03000000000000025,-0.02999999999999936,Loose
2020-12-31,6.34,5.56,-0.7800000000000002,0.0,-0.010000000000000675,Loose
2021-01-01,6.36,5.56,-0.8000000000000007,0.020000000000000462,0.0,Loose
2021-01-04,6.35,5.55,-0.7999999999999998,-0.010000000000000675,-0.009999999999999787,Loose
2021-01-05,6.33,5.55,-0.7800000000000002,-0.019999999999999574,0.0,Loose
2021-01-06,6.33,5.53,-0.7999999999999998,0.0,-0.019999999999999574,Loose
2021-01-07,6.33,5.51,-0.8200000000000003,0.0,-0.020000000000000462,Loose
2021-01-08,6.3,5.5,-0.7999999999999998,-0.03000000000000025,-0.009999999999999787,Loose
2021-01-11,6.29,5.51,-0.7800000000000002,-0.009999999999999787,0.009999999999999787,Loose
2021-01-12,6.27,5.49,-0.7799999999999994,-0.020000000000000462,-0.019999999999999574,Loose
2021-01-13,6.28,5.49,-0.79,0.010000000000000675,0.0,Loose
2021-01-14,6.27,5.49,-0.7799999999999994,-0.010000000000000675,0.0,Loose
2021-01-15,6.3,5.5,-0.7999999999999998,0.03000000000000025,0.009999999999999787,Loose
2021-01-18,6.29,5.48,-0.8099999999999996,-0.009999999999999787,-0.019999999999999574,Loose
2021-01-19,6.3,5.47,-0.8300000000000001,0.009999999999999787,-0.010000000000000675,Loose
2021-01-20,6.31,5.47,-0.8399999999999999,0.009999999999999787,0.0,Loose
2021-01-21,6.3,5.46,-0.8399999999999999,-0.009999999999999787,-0.009999999999999787,Loose
2021-01-22,6.3,5.47,-0.8300000000000001,0.0,0.009999999999999787,Loose
2021-01-25,6.3,5.47,-0.8300000000000001,0.0,0.0,Loose
2021-01-26,6.26,5.44,-0.8199999999999994,-0.040000000000000036,-0.02999999999999936,Loose
2021-01-27,6.31,5.43,-0.8799999999999999,0.04999999999999982,-0.010000000000000675,Loose
2021-01-28,6.29,5.46,-0.8300000000000001,-0.019999999999999574,0.03000000000000025,Loose
2021-01-29,6.28,5.46,-0.8200000000000003,-0.009999999999999787,0.0,Loose
2021-02-01,6.25,5.45,-0.7999999999999998,-0.03000000000000025,-0.009999999999999787,Loose
2021-02-02,6.26,5.45,-0.8099999999999996,0.009999999999999787,0.0,Loose
2021-02-03,6.24,5.46,-0.7800000000000002,-0.019999999999999574,0.009999999999999787,Loose
2021-02-04,6.23,5.48,-0.75,-0.009999999999999787,0.020000000000000462,Loose
2021-02-05,6.21,5.47,-0.7400000000000002,-0.020000000000000462,-0.010000000000000675,Loose
2021-02-08,6.2,5.48,-0.7199999999999998,-0.009999999999999787,0.010000000000000675,Loose
2021-02-09,6.24,5.47,-0.7700000000000005,0.040000000000000036,-0.010000000000000675,Loose
2021-02-10,6.24,5.46,-0.7800000000000002,0.0,-0.009999999999999787,Loose
2021-02-11,6.22,5.47,-0.75,-0.020000000000000462,0.009999999999999787,Loose
2021-02-12,6.21,5.45,-0.7599999999999998,-0.009999999999999787,-0.019999999999999574,Loose
2021-02-15,6.19,5.44,-0.75,-0.019999999999999574,-0.009999999999999787,Loose
2021-02-16,6.17,5.43,-0.7400000000000002,-0.020000000000000462,-0.010000000000000675,Loose
2021-02-17,6.22,5.42,-0.7999999999999998,0.04999999999999982,-0.009999999999999787,Loose
2021-02-18,6.21,5.42,-0.79,-0.009999999999999787,0.0,Loose
2021-02-19,6.18,5.4,-0.7799999999999994,-0.03000000000000025,-0.019999999999999574,Loose
2021-02-22,6.17,5.41,-0.7599999999999998,-0.009999999999999787,0.009999999999999787,Loose
2021-02-23,6.17,5.42,-0.75,0.0,0.009999999999999787,Loose
2021-02-24,6.18,5.41,-0.7699999999999996,0.009999999999999787,-0.009999999999999787,Loose
2021-02-25,6.19,5.43,-0.7600000000000007,0.010000000000000675,0.019999999999999574,Loose
2021-02-26,6.24,5.43,-0.8100000000000005,0.04999999999999982,0.0,Loose
2021-03-01,6.25,5.44,-0.8099999999999996,0.009999999999999787,0.010000000000000675,Loose
2021-03-02,6.26,5.44,-0.8199999999999994,0.009999999999999787,0.0,Loose
2021-03-03,6.25,5.44,-0.8099999999999996,-0.009999999999999787,0.0,Loose
2021-03-04,6.23,5.41,-0.8200000000000003,-0.019999999999999574,-0.03000000000000025,Loose
2021-03-05,6.22,5.44,-0.7799999999999994,-0.010000000000000675,0.03000000000000025,Loose
2021-03-08,6.23,5.45,-0.7800000000000002,0.010000000000000675,0.009999999999999787,Loose
2021-03-09,6.24,5.44,-0.7999999999999998,0.009999999999999787,-0.009999999999999787,Loose
2021-03-10,6.23,5.43,-0.8000000000000007,-0.009999999999999787,-0.010000000000000675,Loose
2021-03-11,6.21,5.45,-0.7599999999999998,-0.020000000000000462,0.020000000000000462,Loose
2021-03-12,6.24,5.46,-0.7800000000000002,0.03000000000000025,0.009999999999999787,Loose
2021-03-15,6.24,5.45,-0.79,0.0,-0.009999999999999787,Loose
2021-03-16,6.21,5.46,-0.75,-0.03000000000000025,0.009999999999999787,Loose
2021-03-17,6.19,5.47,-0.7200000000000006,-0.019999999999999574,0.009999999999999787,Loose
2021-03-18,6.16,5.47,-0.6900000000000004,-0.03000000000000025,0.0,Loose
2021-03-19,6.17,5.44,-0.7299999999999995,0.009999999999999787,-0.02999999999999936,Loose
2021-03-22,6.18,5.45,-0.7299999999999995,0.009999999999999787,0.009999999999999787,Loose
2021-03-23,6.17,5.44,-0.7299999999999995,-0.009999999999999787,-0.009999999999999787,Loose
2021-03-24,6.19,5.45,-0.7400000000000002,0.020000000000000462,0.009999999999999787,Loose
2021-03-25,6.23,5.45,-0.7800000000000002,0.040000000000000036,0.0,Loose
2021-03-26,6.25,5.45,-0.7999999999999998,0.019999999999999574,0.0,Loose
2021-03-29,6.22,5.43,-0.79,-0.03000000000000025,-0.020000000000000462,Loose
2021-03-30,6.2,5.44,-0.7599999999999998,-0.019999999999999574,0.010000000000000675,Loose
2021-03-31,6.21,5.46,-0.75,0.009999999999999787,0.019999999999999574,Loose
2021-04-01,6.2,5.44,-0.7599999999999998,-0.009999999999999787,-0.019999999999999574,Loose
2021-04-02,6.16,5.46,-0.7000000000000002,-0.040000000000000036,0.019999999999999574,Loose
2021-04-05,6.17,5.47,-0.7000000000000002,0.009999999999999787,0.009999999999999787,Loose
2021-04-06,6.18,5.46,-0.7199999999999998,0.009999999999999787,-0.009999999999999787,Loose
2021-04-07,6.19,5.46,-0.7300000000000004,0.010000000000000675,0.0,Loose
2021-04-08,6.21,5.47,-0.7400000000000002,0.019999999999999574,0.009999999999999787,Loose
2021-04-09,6.21,5.47,-0.7400000000000002,0.0,0.0,Loose
2021-04-12,6.2,5.46,-0.7400000000000002,-0.009999999999999787,-0.009999999999999787,Loose
2021-04-13,6.2,5.45,-0.75,0.0,-0.009999999999999787,Loose
2021-04-14,6.2,5.43,-0.7700000000000005,0.0,-0.020000000000000462,Loose
2021-04-15,6.2,5.42,-0.7800000000000002,0.0,-0.009999999999999787,Loose
2021-04-16,6.18,5.44,-0.7399999999999993,-0.020000000000000462,0.020000000000000462,Loose
2021-04-19,6.21,5.47,-0.7400000000000002,0.03000000000000025,0.02999999999999936,Loose
2021-04-20,6.19,5.45,-0.7400000000000002,-0.019999999999999574,-0.019999999999999574,Loose
2021-04-21,6.19,5.45,-0.7400000000000002,0.0,0.0,Loose
2021-04-22,6.18,5.43,-0.75,-0.010000000000000675,-0.020000000000000462,Loose
2021-04-23,6.2,5.41,-0.79,0.020000000000000462,-0.019999999999999574,Loose
2021-04-26,6.2,5.43,-0.7700000000000005,0.0,0.019999999999999574,Loose
2021-04-27,6.19,5.43,-0.7600000000000007,-0.009999999999999787,0.0,Loose
2021-04-28,6.22,5.45,-0.7699999999999996,0.02999999999999936,0.020000000000000462,Loose
2021-04-29,6.19,5.45,-0.7400000000000002,-0.02999999999999936,0.0,Loose
2021-04-30,6.21,5.43,-0.7800000000000002,0.019999999999999574,-0.020000000000000462,Loose
2021-05-03,6.25,5.45,-0.7999999999999998,0.040000000000000036,0.020000000000000462,Loose
2021-05-04,6.26,5.44,-0.8199999999999994,0.009999999999999787,-0.009999999999999787,Loose
2021-05-05,6.31,5.43,-0.8799999999999999,0.04999999999999982,-0.010000000000000675,Loose
2021-05-06,6.31,5.44,-0.8699999999999992,0.0,0.010000000000000675,Loose
2021-05-07,6.3,5.44,-0.8599999999999994,-0.009999999999999787,0.0,Loose
2021-05-10,6.32,5.43,-0.8900000000000006,0.020000000000000462,-0.010000000000000675,Loose
2021-05-11,6.3,5.45,-0.8499999999999996,-0.020000000000000462,0.020000000000000462,Loose
2021-05-12,6.3,5.46,-0.8399999999999999,0.0,0.009999999999999787,Loose
2021-05-13,6.3,5.45,-0.8499999999999996,0.0,-0.009999999999999787,Loose
2021-05-14,6.29,5.48,-0.8099999999999996,-0.009999999999999787,0.03000000000000025,Loose
2021-05-17,6.27,5.48,-0.7899999999999991,-0.020000000000000462,0.0,Loose
2021-05-18,6.26,5.46,-0.7999999999999998,-0.009999999999999787,-0.020000000000000462,Loose
2021-05-19,6.26,5.46,-0.7999999999999998,0.0,0.0,Loose
2021-05-20,6.28,5.46,-0.8200000000000003,0.020000000000000462,0.0,Loose
2021-05-21,6.3,5.48,-0.8199999999999994,0.019999999999999574,0.020000000000000462,Loose
2021-05-24,6.29,5.49,-0.7999999999999998,-0.009999999999999787,0.009999999999999787,Loose
2021-05-25,6.29,5.48,-0.8099999999999996,0.0,-0.009999999999999787,Loose
2021-05-26,6.3,5.49,-0.8099999999999996,0.009999999999999787,0.009999999999999787,Loose
2021-05-27,6.29,5.51,-0.7800000000000002,-0.009999999999999787,0.019999999999999574,Loose
2021-05-28,6.28,5.49,-0.79,-0.009999999999999787,-0.019999999999999574,Loose
2021-05-31,6.28,5.48,-0.7999999999999998,0.0,-0.009999999999999787,Loose
2021-06-01,6.27,5.46,-0.8099999999999996,-0.010000000000000675,-0.020000000000000462,Loose
2021-06-02,6.26,5.49,-0.7699999999999996,-0.009999999999999787,0.03000000000000025,Loose
2021-06-03,6.27,5.49,-0.7799999999999994,0.009999999999999787,0.0,Loose
2021-06-04,6.24,5.5,-0.7400000000000002,-0.02999999999999936,0.009999999999999787,Loose
2021-06-07,6.24,5.51,-0.7300000000000004,0.0,0.009999999999999787,Loose
2021-06-08,6.26,5.51,-0.75,0.019999999999999574,0.0,Loose
2021-06-09,6.28,5.51,-0.7700000000000005,0.020000000000000462,0.0,Loose
2021-06-10,6.26,5.52,-0.7400000000000002,-0.020000000000000462,0.009999999999999787,Loose
2021-06-11,6.26,5.52,-0.7400000000000002,0.0,0.0,Loose
2021-06-14,6.25,5.51,-0.7400000000000002,-0.009999999999999787,-0.009999999999999787,Loose
2021-06-15,6.25,5.5,-0.75,0.0,-0.009999999999999787,Loose
2021-06-16,6.25,5.51,-0.7400000000000002,0.0,0.009999999999999787,Loose
2021-06-17,6.2,5.51,-0.6900000000000004,-0.04999999999999982,0.0,Loose
2021-06-18,6.21,5.51,-0.7000000000000002,0.009999999999999787,0.0,Loose
2021-06-21,6.21,5.5,-0.71,0.0,-0.009999999999999787,Loose
2021-06-22,6.21,5.51,-0.7000000000000002,0.0,0.009999999999999787,Loose
2021-06-23,6.22,5.49,-0.7299999999999995,0.009999999999999787,-0.019999999999999574,Loose
2021-06-24,6.22,5.49,-0.7299999999999995,0.0,0.0,Loose
2021-06-25,6.23,5.48,-0.75,0.010000000000000675,-0.009999999999999787,Loose
2021-06-28,6.25,5.48,-0.7699999999999996,0.019999999999999574,0.0,Loose
2021-06-29,6.29,5.44,-0.8499999999999996,0.040000000000000036,-0.040000000000000036,Loose
2021-06-30,6.24,5.44,-0.7999999999999998,-0.04999999999999982,0.0,Loose
2021-07-01,6.24,5.43,-0.8100000000000005,0.0,-0.010000000000000675,Loose
2021-07-02,6.2,5.44,-0.7599999999999998,-0.040000000000000036,0.010000000000000675,Loose
2021-07-05,6.17,5.43,-0.7400000000000002,-0.03000000000000025,-0.010000000000000675,Loose
2021-07-06,6.14,5.43,-0.71,-0.03000000000000025,0.0,Loose
2021-07-07,6.11,5.44,-0.6699999999999999,-0.02999999999999936,0.010000000000000675,Loose
2021-07-08,6.09,5.43,-0.6600000000000001,-0.020000000000000462,-0.010000000000000675,Loose
2021-07-09,6.09,5.41,-0.6799999999999997,0.0,-0.019999999999999574,Loose
2021-07-12,6.09,5.45,-0.6399999999999997,0.0,0.040000000000000036,Loose
2021-07-13,6.1,5.47,-0.6299999999999999,0.009999999999999787,0.019999999999999574,Loose
2021-07-14,6.08,5.49,-0.5899999999999999,-0.019999999999999574,0.020000000000000462,Loose
2021-07-15,6.1,5.51,-0.5899999999999999,0.019999999999999574,0.019999999999999574,Loose
2021-07-16,6.11,5.55,-0.5600000000000005,0.010000000000000675,0.040000000000000036,Loose
2021-07-19,6.1,5.56,-0.54,-0.010000000000000675,0.009999999999999787,Loose
2021-07-20,6.09,5.58,-0.5099999999999998,-0.009999999999999787,0.020000000000000462,Loose
2021-07-21,6.09,5.57,-0.5199999999999996,0.0,-0.009999999999999787,Loose
2021-07-22,6.1,5.58,-0.5199999999999996,0.009999999999999787,0.009999999999999787,Loose
2021-07-23,6.1,5.59,-0.5099999999999998,0.0,0.009999999999999787,Loose
2021-07-26,6.1,5.58,-0.5199999999999996,0.0,-0.009999999999999787,Loose
2021-07-27,6.12,5.57,-0.5499999999999998,0.020000000000000462,-0.009999999999999787,Loose
2021-07-28,6.1,5.55,-0.5499999999999998,-0.020000000000000462,-0.020000000000000462,Loose
2021-07-29,6.09,5.56,-0.5300000000000002,-0.009999999999999787,0.009999999999999787,Loose
2021-07-30,6.08,5.59,-0.4900000000000002,-0.009999999999999787,0.03000000000000025,Loose
2021-08-02,6.05,5.59,-0.45999999999999996,-0.03000000000000025,0.0,Loose
2021-08-03,6.09,5.6,-0.4900000000000002,0.040000000000000036,0.009999999999999787,Loose
2021-08-04,6.09,5.59,-0.5,0.0,-0.009999999999999787,Loose
2021-08-05,6.13,5.6,-0.5300000000000002,0.040000000000000036,0.009999999999999787,Loose
2021-08-06,6.15,5.62,-0.5300000000000002,0.020000000000000462,0.020000000000000462,Loose
2021-08-09,6.16,5.62,-0.54,0.009999999999999787,0.0,Loose
2021-08-10,6.16,5.62,-0.54,0.0,0.0,Loose
2021-08-11,6.15,5.62,-0.5300000000000002,-0.009999999999999787,0.0,Loose
2021-08-12,6.15,5.64,-0.5100000000000007,0.0,0.019999999999999574,Loose
2021-08-13,6.15,5.65,-0.5,0.0,0.010000000000000675,Loose
2021-08-16,6.13,5.67,-0.45999999999999996,-0.020000000000000462,0.019999999999999574,Loose
2021-08-17,6.13,5.7,-0.4299999999999997,0.0,0.03000000000000025,Loose
2021-08-18,6.1,5.7,-0.39999999999999947,-0.03000000000000025,0.0,Loose
2021-08-19,6.1,5.71,-0.3899999999999997,0.0,0.009999999999999787,Loose
2021-08-20,6.09,5.72,-0.3700000000000001,-0.009999999999999787,0.009999999999999787,Loose
2021-08-23,6.06,5.74,-0.3199999999999994,-0.03000000000000025,0.020000000000000462,Loose
2021-08-24,6.05,5.75,-0.2999999999999998,-0.009999999999999787,0.009999999999999787,Loose
2021-08-25,6.06,5.73,-0.3299999999999992,0.009999999999999787,-0.019999999999999574,Loose
2021-08-26,6.06,5.72,-0.33999999999999986,0.0,-0.010000000000000675,Loose
2021-08-27,6.06,5.71,-0.34999999999999964,0.0,-0.009999999999999787,Loose
2021-08-30,6.04,5.72,-0.3200000000000003,-0.019999999999999574,0.009999999999999787,Loose
2021-08-31,6.04,5.7,-0.33999999999999986,0.0,-0.019999999999999574,Loose
2021-09-01,6.03,5.7,-0.33000000000000007,-0.009999999999999787,0.0,Loose
2021-09-02,6.03,5.7,-0.33000000000000007,0.0,0.0,Loose
2021-09-03,6.0,5.69,-0.3099999999999996,-0.03000000000000025,-0.009999999999999787,Loose
2021-09-06,5.99,5.67,-0.3200000000000003,-0.009999999999999787,-0.020000000000000462,Loose
2021-09-07,5.97,5.64,-0.33000000000000007,-0.020000000000000462,-0.03000000000000025,Loose
2021-09-08,5.97,5.64,-0.33000000000000007,0.0,0.0,Loose
2021-09-09,6.0,5.63,-0.3700000000000001,0.03000000000000025,-0.009999999999999787,Loose
2021-09-10,6.05,5.62,-0.4299999999999997,0.04999999999999982,-0.009999999999999787,Loose
2021-09-13,6.05,5.63,-0.41999999999999993,0.0,0.009999999999999787,Loose
2021-09-14,6.05,5.63,-0.41999999999999993,0.0,0.0,Loose
2021-09-15,6.05,5.62,-0.4299999999999997,0.0,-0.009999999999999787,Loose
2021-09-16,6.1,5.62,-0.47999999999999954,0.04999999999999982,0.0,Loose
2021-09-17,6.13,5.61,-0.5199999999999996,0.03000000000000025,-0.009999999999999787,Loose
2021-09-20,6.13,5.61,-0.5199999999999996,0.0,0.0,Loose
2021-09-21,6.12,5.64,-0.4800000000000004,-0.009999999999999787,0.02999999999999936,Loose
2021-09-22,6.14,5.65,-0.4899999999999993,0.019999999999999574,0.010000000000000675,Loose
2021-09-23,6.15,5.63,-0.5200000000000005,0.010000000000000675,-0.020000000000000462,Loose
2021-09-24,6.16,5.64,-0.5200000000000005,0.009999999999999787,0.009999999999999787,Loose
2021-09-27,6.19,5.63,-0.5600000000000005,0.03000000000000025,-0.009999999999999787,Loose
2021-09-28,6.19,5.62,-0.5700000000000003,0.0,-0.009999999999999787,Loose
2021-09-29,6.16,5.62,-0.54,-0.03000000000000025,0.0,Loose
2021-09-30,6.19,5.62,-0.5700000000000003,0.03000000000000025,0.0,Loose
2021-10-01,6.19,5.65,-0.54,0.0,0.03000000000000025,Loose
2021-10-04,6.19,5.65,-0.54,0.0,0.0,Loose
2021-10-05,6.18,5.66,-0.5199999999999996,-0.010000000000000675,0.009999999999999787,Loose
2021-10-06,6.21,5.67,-0.54,0.03000000000000025,0.009999999999999787,Loose
2021-10-07,6.22,5.67,-0.5499999999999998,0.009999999999999787,0.0,Loose
2021-10-08,6.21,5.68,-0.5300000000000002,-0.009999999999999787,0.009999999999999787,Loose
2021-10-11,6.26,5.67,-0.5899999999999999,0.04999999999999982,-0.009999999999999787,Loose
2021-10-12,6.22,5.65,-0.5699999999999994,-0.040000000000000036,-0.019999999999999574,Loose
2021-10-13,6.25,5.65,-0.5999999999999996,0.03000000000000025,0.0,Loose
2021-10-14,6.22,5.65,-0.5699999999999994,-0.03000000000000025,0.0,Loose
2021-10-15,6.21,5.66,-0.5499999999999998,-0.009999999999999787,0.009999999999999787,Loose
2021-10-18,6.18,5.68,-0.5,-0.03000000000000025,0.019999999999999574,Loose
2021-10-19,6.19,5.69,-0.5,0.010000000000000675,0.010000000000000675,Loose
2021-10-20,6.17,5.7,-0.46999999999999975,-0.020000000000000462,0.009999999999999787,Loose
2021-10-21,6.21,5.71,-0.5,0.040000000000000036,0.009999999999999787,Loose
2021-10-22,6.24,5.72,-0.5200000000000005,0.03000000000000025,0.009999999999999787,Loose
2021-10-25,6.26,5.72,-0.54,0.019999999999999574,0.0,Loose
